"id","school_year","district_name","enrollment_grades_k_12","total_susp","iss_b","oss_b","iss_w","oss_w","h","a","m","p","i","b_disp","w_disp","h_disp","a_disp","m_disp","p_disp","i_disp"
"2673",2015,"MONROE CITY R-I",692,91,,,91,,,,,,,,1.17096018735363,,,,,
"2674",2015,"MADISON C-3",225,8,,,8,,,,,,,,1.02743244631665,,,,,
"2675",2015,"PARIS R-II",399,7,,,7,,,,,,,,1.04449550866931,,,,,
"2676",2015,"WELLSVILLE MIDDLETOWN R-I",347,114,18,,90,6,,,,,,9.12686340127776,0.890928124373566,,,,,
"2677",2015,"MONTGOMERY CO. R-II",1191,320,,,278,34,,,8,,,,1.04804901644631,,,0.827814569536424,,
"2678",2015,"MORGAN CO. R-I",621,93,,,93,,,,,,,,1.05797714769361,,,,,
"2679",2015,"MORGAN CO. R-II",1326,544,,,537,7,,,,,,,1.0515247108307,,,,,
"2680",2015,"PORTAGEVILLE",742,21,8,,13,,,,,,,1.69236952888663,0.858595865530678,,,,,
"2681",2015,"GIDEON 37",266,20,,,20,,,,,,,,1,,,,,
"2682",2015,"NEW MADRID CO. R-I",1402,669,348,9,306,6,,,,,,1.72808383094403,0.712229250159567,,,,,
"2683",2015,"DIAMOND R-IV",844,78,,,78,,,,,,,,1.0989010989011,,,,,
"2684",2015,"SENECA R-VII",1418,84,6,,50,21,,,,,7,4.05844155844156,1.09161577584669,,,,,0.557413600891862
"2685",2015,"NEOSHO R-V",4528,441,6,,341,43,27,,,11,13,0.964924977083032,1.16957461292106,0.508509051461116,,,0.631476219179655,0.932862596515399
"2686",2015,"WEST NODAWAY CO. R-I",244,46,,,36,,,,,,10,,0.798987948598442,,,,,
"2687",2015,"NORTH NODAWAY CO. R-VI",231,10,,,10,,,,,,,,1.02207686017989,,,,,
"2688",2015,"MARYVILLE R-II",1402,92,,,71,21,,,,,,,1.06780565936999,,,,,
"2689",2015,"COUCH R-I",195,34,,,34,,,,,,,,1.05407399599452,,,,,
"2690",2015,"ALTON R-IV",665,203,,,184,19,,,,,,,1.04069101883651,,,,,
"2691",2015,"OSAGE CO. R-II",611,27,,,6,21,,,,,,,1.02690490860546,,,,,
"2692",2015,"OSAGE CO. R-III",804,95,,,95,,,,,,,,1.00120144173008,,,,,
"2693",2015,"BAKERSFIELD R-IV",352,102,,,102,,,,,,,,1.02030405060708,,,,,
"2694",2015,"GAINESVILLE R-V",668,50,,,44,6,,,,,,,1.0136847440446,,,,,
"2695",2015,"HAYTI R-II",725,819,692,114,13,,,,,,,1.35386846076074,0.0596281588017125,,,,,
"2696",2015,"SOUTH PEMISCOT CO. R-V",676,104,14,,90,,,,,,,0.654744088596229,1.17948018997494,,,,,
"2697",2015,"CARUTHERSVILLE 18",1100,1509,1135,195,167,,,,12,,,1.88974784796083,0.238254719975804,,,0.224008064290314,,
"2698",2015,"PERRY CO. 32",2293,910,,,752,133,19,,6,,,,1.0290207094778,0.684561340299045,,0.503313480412717,,
"2699",2015,"SMITHTON R-VI",569,49,,,36,13,,,,,,,1.07353730542136,,,,,
"2700",2015,"GREEN RIDGE R-VIII",363,6,,,6,,,,,,,,1.07077845593747,,,,,
"2701",2015,"SEDALIA 200",4795,1170,47,6,642,321,128,,26,,,0.913289219740833,1.12442202606137,0.697714983429269,,0.475850582916964,,
"2702",2015,"ST. JAMES R-I",1738,409,,,396,13,,,,,,,1.07886503398425,,,,,
"2703",2015,"ROLLA 31",4089,958,41,,762,147,,,,,8,0.961741455748164,1.0939033600764,,,,,0.948946669197191
"2704",2015,"BOWLING GREEN R-I",1279,387,,,297,90,,,,,,,1.08119796734782,,,,,
"2705",2015,"PIKE CO. R-III",449,17,,,17,,,,,,,,1.06655290102389,,,,,
"2706",2015,"LOUISIANA R-II",699,11,,,11,,,,,,,,1.17868929750118,,,,,
"2707",2015,"WEST PLATTE CO. R-II",556,68,,,68,,,,,,,,1.06315118009781,,,,,
"2708",2015,"PLATTE CO. R-III",3893,435,58,,330,7,34,,6,,,1.6220600162206,0.98979512415761,1.0311466957814,,0.440674231574309,,
"2709",2015,"PARK HILL",10713,1631,390,61,743,197,172,,34,34,,2.57945404796984,0.818074574459799,1.12667494641744,,0.455155167751453,1.73717555691805,
"2710",2015,"BOLIVAR R-I",2697,601,6,,534,47,14,,,,,1.27991808524254,1.0496440062798,0.966577143212212,,,,
"2711",2015,"FAIR PLAY R-II",345,18,,,18,,,,,,,,1.01173613921489,,,,,
"2712",2015,"HUMANSVILLE R-IV",366,197,,,190,7,,,,,,,1.04569695702186,,,,,
"2713",2015,"PLEASANT HOPE R-VI",831,176,,,176,,,,,,,,1.03103412722961,,,,,
"2714",2015,"WAYNESVILLE R-VI",5807,868,233,112,301,181,20,,21,,,2.16366596509536,0.97953702446729,0.220703780214348,,0.24916115743663,,
"2715",2015,"DIXON R-I",987,295,,,264,31,,,,,,,1.09661147055598,,,,,
"2716",2015,"PUTNAM CO. R-I",679,82,,,82,,,,,,,,1.0478885046631,,,,,
"2717",2015,"RALLS CO. R-II",740,59,,,51,8,,,,,,,1.04668201800293,,,,,
"2718",2015,"HIGBEE R-VIII",224,7,,,7,,,,,,,,1.02280863250486,,,,,
"2719",2015,"WESTRAN R-I",633,6,,,6,,,,,,,,1.05674733171299,,,,,
"2720",2015,"MOBERLY",2224,574,58,,448,40,8,,20,,,1.4497173051255,1.03101408686378,0.516195638146858,,0.531146426446843,,
"2721",2015,"LAWSON R-XIV",1148,103,,,103,,,,,,,,1.0250102501025,,,,,
"2722",2015,"ORRICK R-XI",328,47,,,47,,,,,,,,1.0250102501025,,,,,
"2723",2015,"RICHMOND R-XVI",1553,509,20,11,448,24,,,6,,,1.50009194111897,1.04051666061168,,,0.446508305054474,,
"2724",2015,"SOUTHERN REYNOLDS CO. R-II",496,50,,,44,6,,,,,,,1.03982530934803,,,,,
"2725",2015,"BUNKER R-III",256,114,,,114,,,,,,,,1.01183851057371,,,,,
"2726",2015,"LESTERVILLE R-IV",244,55,,,55,,,,,,,,1.12968820605513,,,,,
"2727",2015,"DONIPHAN R-I",1520,499,,,445,54,,,,,,,1.04036620890553,,,,,
"2728",2015,"RIPLEY CO. R-IV",129,31,,,31,,,,,,,,1,,,,,
"2729",2015,"FT. ZUMWALT R-II",18159,2336,204,46,1527,438,53,6,62,,,1.85799562404871,1.01152177350807,0.538915823382032,0.080770224864306,0.782923182607993,,
"2730",2015,"FRANCIS HOWELL R-III",16959,1522,217,71,818,403,7,,6,,,2.56749938041248,0.964919296078334,0.143277618807848,,0.158320535756693,,
"2731",2015,"WENTZVILLE R-IV",14769,2211,415,56,1470,165,67,,38,,,3.21305852473543,0.872753919746033,0.823451910408432,,0.609460755538876,,
"2732",2015,"ST. CHARLES R-VI",5044,1540,293,41,956,216,27,7,,,,1.56255847898499,1.01282800244738,0.252629215165238,0.177556818181818,,,
"2733",2015,"ORCHARD FARM R-V",1725,285,86,,199,,,,,,,3.7719298245614,0.832930471233553,,,,,
"2734",2015,"APPLETON CITY R-II",341,6,,,6,,,,,,,,1.08601216333623,,,,,
"2735",2015,"LAKELAND R-III",372,53,,,53,,,,,,,,1.04493207941484,,,,,
"2736",2015,"OSCEOLA",479,48,,,48,,,,,,,,1.05042016806723,,,,,
"2737",2015,"BISMARCK R-V",490,209,,,195,14,,,,,,,1.02944204241301,,,,,
"2738",2015,"FARMINGTON R-VII",3807,1327,12,,1203,106,6,,,,,0.331243737423089,1.05107679163828,0.252596481331015,,,,
"2739",2015,"NORTH ST. FRANCOIS CO. R-I",3079,1683,32,,1409,224,,,6,,12,1.72851509749905,1.01579893923967,,,0.29708853238265,,1.37117784176608
"2740",2015,"CENTRAL R-III",2111,373,6,,307,53,,,7,,,0.653893938403191,1.01519664782067,,,2.08519511468573,,
"2741",2015,"WEST ST. FRANCOIS CO. R-IV",994,227,,,221,6,,,,,,,1.01533150573662,,,,,
"2742",2015,"STE. GENEVIEVE CO. R-II",1860,756,,,749,,,,7,,,,1.04233639215228,,,0.430663221360896,,
"2743",2015,"HAZELWOOD",17764,13236,7338,4918,555,331,39,,55,,,1.26152521032968,0.304682076289366,0.144436741151583,,0.32463546388637,,
"2744",2015,"FERGUSON-FLORISSANT R-II",11206,11002,7238,3166,297,35,59,,207,,,1.17180451813763,0.250842323990666,0.207855090476855,,0.472732687250102,,
"2745",2015,"PATTONVILLE R-III",5562,1304,654,227,318,57,25,,23,,,2.03008863260972,0.566207298910345,0.218855926268314,,0.606118103430101,,
"2746",2015,"ROCKWOOD R-VI",21360,2740,937,216,1278,215,49,7,38,,,4.51990246732577,0.693951236562538,0.565924420216206,0.0383020168747743,0.651108598060382,,
"2747",2015,"KIRKWOOD R-VII",5595,1059,519,51,411,15,31,,32,,,3.69926890764483,0.528185778560716,0.99230165970455,,0.707662436172166,,
"2748",2015,"LINDBERGH SCHOOLS",6300,503,23,,301,137,20,16,6,,,1.31019043333124,1.0157183575324,1.13280431371883,0.817715813090608,0.393677538728028,,
"2749",2015,"MEHLVILLE R-IX",10514,1900,388,109,1031,316,,41,9,,6,2.96574770258981,0.874595815964782,,0.616541353383459,0.162778079218665,,1.08892921960073
"2750",2015,"PARKWAY C-2",17229,1562,526,410,347,249,21,9,,,,3.84122919334187,0.601832965097727,0.270509098122667,0.0505868638280316,,,
"2751",2015,"AFFTON 101",2418,63,7,17,23,10,6,,,,,5.05912856510466,0.67405678009204,1.71909919202338,,,,
"2752",2015,"BRENTWOOD",788,26,14,,12,,,,,,,2.12159786627872,0.790576330144676,,,,,
"2753",2015,"CLAYTON",2548,120,62,,48,10,,,,,,2.92563231408079,0.754147812971342,,,,,
"2754",2015,"HANCOCK PLACE",1441,523,99,25,307,24,10,,58,,,1.32974587912824,0.933461931109946,0.362817056755472,,1.38970753844458,,
"2755",2015,"JENNINGS",2526,2100,1511,589,,,,,,,,1.01327388793191,,,,,,
"2756",2015,"LADUE",4156,317,169,47,57,25,,13,6,,,3.9777467169778,0.426434353551522,,0.325989377761506,0.389453596603965,,
"2757",2015,"MAPLEWOOD-RICHMOND HEIGHTS",1198,44,19,,25,,,,,,,1.60646645021645,0.949343054606212,,,,,
"2758",2015,"NORMANDY SCHOOLS COLLABORATIVE",3481,2248,260,1988,,,,,,,,1.03626943005181,,,,,,
"2759",2015,"RITENOUR",6252,2671,997,856,306,252,210,,50,,,1.76078086307719,0.581275794113364,0.500141468586829,,0.278151273126192,,
"2760",2015,"RIVERVIEW GARDENS",5143,3253,1033,2220,,,,,,,,1.01926409132606,,,,,,
"2761",2015,"UNIVERSITY CITY",2943,1493,728,765,,,,,,,,1.18764845605701,,,,,,
"2762",2015,"VALLEY PARK",981,81,67,6,8,,,,,,,3.87794564501392,0.158837941619115,,,,,
"2763",2015,"WEBSTER GROVES",4438,293,126,19,129,19,,,,,,2.96335656332386,0.670008560717489,,,,,
"2764",2015,"SPECL. SCH. DST. ST. LOUIS CO.",3734,1429,729,501,91,108,,,,,,2.11588440871868,0.257694712311695,,,,,
"2765",2015,"MARSHALL",2457,1545,166,,1232,19,110,18,,,,1.16280698804971,1.25128842198127,0.351939747915157,0.33671923228015,,,
"2766",2015,"SWEET SPRINGS R-VII",405,85,,,85,,,,,,,,1.02532554085922,,,,,
"2767",2015,"SCHUYLER CO. R-I",610,264,,,258,6,,,,,,,1.03745201784417,,,,,
"2768",2015,"SCOTLAND CO. R-I",560,6,,,6,,,,,,,,1.00715077047034,,,,,
"2769",2015,"SCOTT CITY R-I",818,165,,,154,11,,,,,,,1.0354110581901,,,,,
"2770",2015,"CHAFFEE R-II",634,9,,,9,,,,,,,,1.03423311614438,,,,,
"2771",2015,"SCOTT CO. R-IV",972,244,,,244,,,,,,,,1.03842159916926,,,,,
"2772",2015,"SIKESTON R-6",3413,2587,1403,267,770,116,24,,7,,,1.88642714539293,0.606591638264348,0.219837796345929,,0.0688508111117341,,
"2773",2015,"SHELBY CO. R-IV",734,67,,,61,6,,,,,,,1.05764145954521,,,,,
"2774",2015,"RICHLAND R-I",243,7,,,7,,,,,,,,1.09950522264981,,,,,
"2775",2015,"BELL CITY R-II",222,19,,,19,,,,,,,,1.07250107250107,,,,,
"2776",2015,"PUXICO R-VIII",731,83,,,83,,,,,,,,1.01812258195887,,,,,
"2777",2015,"BLOOMFIELD R-XIV",707,29,,,29,,,,,,,,1.01729399796541,,,,,
"2778",2015,"DEXTER R-XI",2074,19,,,6,13,,,,,,,1.04166666666667,,,,,
"2779",2015,"GALENA R-II",499,64,,,64,,,,,,,,1.11135807957324,,,,,
"2780",2015,"CRANE R-III",642,126,,,113,13,,,,,,,1.02880658436214,,,,,
"2781",2015,"REEDS SPRING R-IV",1823,971,13,,784,124,50,,,,,1.88567035581149,1.00691120340638,1.39927461603905,,,,
"2782",2015,"GREEN CITY R-I",262,6,,,6,,,,,,,,1.03562551781276,,,,,
"2783",2015,"MILAN C-2",613,125,,,94,,31,,,,,,1.26301645952301,0.666845926324281,,,,
"2784",2015,"NEWTOWN-HARRIS R-III",91,12,,,12,,,,,,,,1.22970978848992,,,,,
"2785",2015,"TANEYVILLE R-II",167,6,,,6,,,,,,,,1.04373238701597,,,,,
"2786",2015,"FORSYTH R-III",1173,893,,,817,76,,,,,,,1.0436234606554,,,,,
"2787",2015,"BRANSON R-IV",4444,1581,28,,1092,152,270,6,26,,7,1.04794733316117,0.988621396866404,1.39296891202937,0.240194076814066,0.456813549792677,,0.385006737617908
"2788",2015,"HOLLISTER R-V",1392,332,,,317,15,,,,,,,1.13263110205006,,,,,
"2789",2015,"KIRBYVILLE R-VI",269,38,,,38,,,,,,,,1.16455106556423,,,,,
"2790",2015,"HOUSTON R-I",1006,152,,,152,,,,,,,,1.06224771616741,,,,,
"2791",2015,"LICKING R-VIII",868,153,,,105,48,,,,,,,1.02113754722761,,,,,
"2792",2015,"CABOOL R-IV",751,152,,,146,,6,,,,,,0.985458413654944,4.24448217317487,,,,
"2793",2015,"PLATO R-V",585,116,,,109,7,,,,,,,1.06746370623399,,,,,
"2794",2015,"NEVADA R-V",2424,353,,,240,113,,,,,,,1.07158165452207,,,,,
"2795",2015,"BRONAUGH R-VII",194,23,,,23,,,,,,,,1.04865771812081,,,,,
"2796",2015,"SHELDON R-VIII",191,40,,,40,,,,,,,,1.03241792277514,,,,,
"2797",2015,"WRIGHT CITY R-II OF WARREN CO.",1528,636,35,,489,67,32,,13,,,0.903636232198366,1.06520511329108,0.705672726631207,,0.496122610978812,,
"2798",2015,"WARREN CO. R-III",3191,1173,40,6,768,343,10,,6,,,1.27738391773648,1.08059791787942,0.172225236163855,,0.144494054069675,,
"2799",2015,"KINGSTON K-14",756,192,,,172,20,,,,,,,1.03135313531353,,,,,
"2800",2015,"POTOSI R-III",2315,792,,,693,73,,,26,,,,1.0154033776081,,,1.37933961463373,,
"2801",2015,"VALLEY R-VI",398,14,,,14,,,,,,,,1.01533150573662,,,,,
"2802",2015,"GREENVILLE R-II",771,354,9,,336,9,,,,,,1.95567144719687,1.03502152844779,,,,,
"2803",2015,"CLEARWATER R-I",986,229,,,222,7,,,,,,,1.04340567612688,,,,,
"2804",2015,"NIANGUA R-V",253,399,,,393,,6,,,,,,1.02132144962157,0.634497636496304,,,,
"2805",2015,"FORDLAND R-III",570,106,,,106,,,,,,,,1.00704934541793,,,,,
"2806",2015,"MARSHFIELD R-I",2985,568,7,,502,59,,,,,,2.80089628681178,1.05973825787342,,,,,
"2807",2015,"SEYMOUR R-II",710,40,,,34,,6,,,,,,0.891452543261667,5.31914893617021,,,,
"2808",2015,"WORTH CO. R-III",324,32,,,32,,,,,,,,1.01564086938858,,,,,
"2809",2015,"NORWOOD R-I",414,84,,,84,,,,,,,,1.02986611740474,,,,,
"2810",2015,"HARTVILLE R-II",688,14,,,14,,,,,,,,1.01926409132606,,,,,
"2811",2015,"MOUNTAIN GROVE R-III",1418,425,7,,365,53,,,,,,1.93771626297578,1.02472328793989,,,,,
"2812",2015,"MANSFIELD R-IV",678,71,,,71,,,,,,,,1.03039670273055,,,,,
"2813",2015,"ST. LOUIS CITY",24154,9154,5651,3229,207,39,28,,,,,1.17455833630478,0.238875537105819,0.0921316904059322,,,,
"2814",2015,"PREMIER CHARTER SCHOOL",900,96,13,52,9,22,,,,,,2.38074308485701,0.712368556511508,,,,,
"2815",2015,"CONFLUENCE ACADEMIES",2840,2901,1483,1403,9,,,,6,,,1.15691286101063,0.313371564664222,,,0.279493557673496,,
"2816",2015,"KIPP ST LOUIS",547,405,78,327,,,,,,,,1.0478885046631,,,,,,
"2817",2015,"CARONDELET LEADERSHIP ACADEMY",428,110,60,37,,,,,13,,,1.8502269866097,,,,0.842951627545065,,
"2818",2015,"GATEWAY SCIENCE ACAD/ST LOUIS",1162,58,,,29,29,,,,,,,1.3984058173682,,,,,
"2819",2015,"GRAND CENTER ARTS ACADEMY",677,532,428,94,10,,,,,,,1.56666614644547,0.0669885690705738,,,,,
"2820",2015,"PRECLARUS MASTERY ACADEMY",171,724,613,111,,,,,,,,1,,,,,,
"2821",2016,"ADAIR CO. R-I",232,21,,,21,,,,,,,,1.01306858474319,,,,,
"2822",2016,"KIRKSVILLE R-III",2394,311,,,187,116,,,8,,,,1.08833392239856,,,0.993184272927038,,
"2823",2016,"ADAIR CO. R-II",180,54,,,54,,,,,,,,1.05263157894737,,,,,
"2824",2016,"SAVANNAH R-III",2252,72,,,50,22,,,,,,,1.06678045658204,,,,,
"2825",2016,"ROCK PORT R-II",327,8,,,8,,,,,,,,1.00613743837408,,,,,
"2826",2016,"VAN-FAR R-I",596,15,,,15,,,,,,,,1.13739763421292,,,,,
"2827",2016,"MEXICO 59",2282,456,64,,352,6,14,,20,,,2.05191340925413,1.01682129166979,0.422307488115061,,0.538155203960822,,
"2828",2016,"WHEATON R-III",378,11,,,11,,,,,,,,1.30344108446298,,,,,
"2829",2016,"SOUTHWEST R-V",773,152,,,146,,6,,,,,,1.04133382024011,1.27334465195246,,,,
"2830",2016,"EXETER R-VI",313,30,,,30,,,,,,,,1.12183082791115,,,,,
"2831",2016,"CASSVILLE R-IV",1834,419,,,366,53,,,,,,,1.10877037365562,,,,,
"2832",2016,"PURDY R-II",662,6,,,6,,,,,,,,1.51148730350665,,,,,
"2833",2016,"MONETT R-I",2290,289,,,190,6,93,,,,,,1.12136357811098,0.921269132431942,,,,
"2834",2016,"LIBERAL R-II",419,6,,,6,,,,,,,,1.0527423939362,,,,,
"2835",2016,"GOLDEN CITY R-III",207,46,,,46,,,,,,,,1.10692937790569,,,,,
"2836",2016,"LAMAR R-I",1244,118,,,91,20,,,7,,,,1.06968156254457,,,0.889385815566793,,
"2837",2016,"ADRIAN R-III",698,16,,,16,,,,,,,,1.02343670044008,,,,,
"2838",2016,"RICH HILL R-IV",362,134,,,103,31,,,,,,,1.04624398409709,,,,,
"2839",2016,"HUME R-VIII",149,6,,,6,,,,,,,,1.02051229717318,,,,,
"2840",2016,"LINCOLN R-II",491,170,,,163,,,,7,,,,1.00812062812718,,,4.03690888119954,,
"2841",2016,"WARSAW R-IX",1203,322,,,322,,,,,,,,1.05898549189876,,,,,
"2842",2016,"COLE CAMP R-I",714,6,,,6,,,,,,,,1.0515247108307,,,,,
"2843",2016,"WOODLAND R-IV",869,61,,,61,,,,,,,,1.01760455886842,,,,,
"2844",2016,"SOUTHERN BOONE CO. R-I",1603,130,,,130,,,,,,,,1.07009095773141,,,,,
"2845",2016,"HALLSVILLE R-IV",1348,116,,,116,,,,,,,,1.10217127741651,,,,,
"2846",2016,"STURGEON R-V",457,28,,,28,,,,,,,,1.05786522796996,,,,,
"2847",2016,"CENTRALIA R-VI",1334,57,,,45,12,,,,,,,1.05207785376118,,,,,
"2848",2016,"HARRISBURG R-VIII",532,30,,,30,,,,,,,,1.06190931294467,,,,,
"2849",2016,"COLUMBIA 93",17213,5173,2550,479,1333,272,237,25,263,7,7,2.91894469308101,0.503104972680146,0.728375320431358,0.0956987251015842,0.801907014155641,0.6765899864682,0.356099992878
"2850",2016,"BUCHANAN CO. R-IV",319,14,,,14,,,,,,,,1.03906899418121,,,,,
"2851",2016,"ST. JOSEPH",11336,4439,323,125,2162,1308,229,6,286,,,1.32098994042571,1.03032501884797,0.631434461928224,0.0772374730473401,1.14235683393008,,
"2852",2016,"NEELYVILLE R-IV",584,9,,,9,,,,,,,,1.0998680158381,,,,,
"2853",2016,"POPLAR BLUFF R-I",5126,2478,381,192,1292,488,56,,69,,,2.03015686416231,0.875894679668093,1.01796711966203,,0.821387502053469,,
"2854",2016,"TWIN RIVERS R-X",980,203,,,189,14,,,,,,,1.01450745662981,,,,,
"2855",2016,"HAMILTON R-II",655,26,,,26,,,,,,,,1.03799045048786,,,,,
"2856",2016,"POLO R-VII",425,18,,,18,,,,,,,,1.03659168653467,,,,,
"2857",2016,"BRAYMER C-4",318,23,,,23,,,,,,,,1.05999576001696,,,,,
"2858",2016,"NORTH CALLAWAY CO. R-I",1097,102,,,83,12,,,7,,,,1.00961793931665,,,1.98345234047376,,
"2859",2016,"NEW BLOOMFIELD R-III",684,171,,,164,7,,,,,,,1.04909777591272,,,,,
"2860",2016,"FULTON 58",2253,250,26,,201,23,,,,,,1.2590799031477,1.09241648378444,,,,,
"2861",2016,"SOUTH CALLAWAY CO. R-II",786,32,,,32,,,,,,,,1.02480016396803,,,,,
"2862",2016,"MO SCHOOL FOR THE DEAF",57,23,16,,7,,,,,,,3.0497684082115,0.456498914184726,,,,,
"2863",2016,"STOUTLAND R-II",436,97,,,97,,,,,,,,1.04307916970898,,,,,
"2864",2016,"CAMDENTON R-III",4137,1021,8,,785,191,13,,18,,6,0.450313530795817,1.05452351149847,0.250642029197868,,2.41503763433647,,0.734573947110676
"2865",2016,"CLIMAX SPRINGS R-IV",222,101,,,94,7,,,,,,,1.03734439834025,,,,,
"2866",2016,"MACKS CREEK R-V",325,14,,,14,,,,,,,,1.07968041459728,,,,,
"2867",2016,"JACKSON R-II",4855,405,,,352,47,,,6,,,,1.07965499746322,,,0.470311581422693,,
"2868",2016,"DELTA R-V",256,9,,,9,,,,,,,,1.0492078480747,,,,,
"2869",2016,"OAK RIDGE R-VI",342,17,,,17,,,,,,,,1.0088781275222,,,,,
"2870",2016,"CAPE GIRARDEAU 63",4020,1615,820,292,367,52,,,84,,,2.36207509996867,0.466204356618516,,,0.580495356037152,,
"2871",2016,"BOSWORTH R-V",65,7,,,7,,,,,,,,1,,,,,
"2872",2016,"CARROLLTON R-VII",847,69,14,,49,6,,,,,,5.20252694165738,0.840735628388738,,,,,
"2873",2016,"EAST CARTER CO. R-II",712,175,,,175,,,,,,,,1.00989699050697,,,,,
"2874",2016,"ARCHIE R-V",538,96,,,96,,,,,,,,1.05485232067511,,,,,
"2875",2016,"RAYMORE-PECULIAR R-II",5927,1126,162,11,746,189,12,,6,,,1.72824755697723,1.01649284095507,0.287255892336492,,0.130602862814753,,
"2876",2016,"SHERWOOD CASS R-VIII",805,31,,,31,,,,,,,,1.0482180293501,,,,,
"2877",2016,"PLEASANT HILL R-III",2084,25,,,25,,,,,,,,1.08096422008432,,,,,
"2878",2016,"HARRISONVILLE R-IX",2455,225,,,182,43,,,,,,,1.09158388822181,,,,,
"2879",2016,"DREXEL R-IV",313,6,,,6,,,,,,,,1.02627257799672,,,,,
"2880",2016,"BELTON 124",4659,662,32,22,396,167,20,,25,,,1.02476126857854,1.19244696046752,0.224787800316501,,0.661372162052053,,
"2881",2016,"STOCKTON R-I",991,141,,,141,,,,,,,,1.04427736006683,,,,,
"2882",2016,"EL DORADO SPRINGS R-II",1141,346,,,339,7,,,,,,,1.02701037280477,,,,,
"2883",2016,"KEYTESVILLE R-III",141,51,,,44,,7,,,,,,0.907770515613653,,,,,
"2884",2016,"Nixa Public Schools",5818,567,,,473,79,,,15,,,,1.11300442842686,,,0.451450963396356,,
"2885",2016,"SPARTA R-III",775,230,,,230,,,,,,,,1.04307916970898,,,,,
"2886",2016,"CLEVER R-V",1116,65,,,65,,,,,,,,1.04591569919464,,,,,
"2887",2016,"OZARK R-VI",5466,621,,,502,111,,,8,,,,1.10428185740569,,,0.341709487136773,,
"2888",2016,"KEARNEY R-I",3425,302,,,246,43,,,13,,,,1.02457563424422,,,2.30194425753444,,
"2889",2016,"SMITHVILLE R-II",2584,144,,,129,15,,,,,,,1.08166576527853,,,,,
"2890",2016,"EXCELSIOR SPRINGS 40",2607,1193,18,,915,207,7,16,30,,,0.820000728889537,1.070680976003,0.134269125198287,2.9155581471628,0.503941663713009,,
"2891",2016,"LIBERTY 53",12009,1046,136,6,674,199,25,,6,,,2.47277337206184,1.01472100983919,0.397019495245295,,0.201267988326457,,
"2892",2016,"NORTH KANSAS CITY 74",19380,3391,601,193,1346,598,403,13,237,,,1.83215350954312,0.932772889090329,0.886895513585127,0.109533639465813,0.948315978884164,,
"2893",2016,"CAMERON R-I",1760,151,,,151,,,,,,,,1.08377587514902,,,,,
"2894",2016,"LATHROP R-II",931,70,,,70,,,,,,,,1.05552037154317,,,,,
"2895",2016,"CLINTON CO. R-III",673,15,,,15,,,,,,,,1.18694362017804,,,,,
"2896",2016,"COLE CO. R-I",569,96,,,96,,,,,,,,1.0478885046631,,,,,
"2897",2016,"BLAIR OAKS R-II",1182,123,,,113,10,,,,,,,1.02690490860546,,,,,
"2898",2016,"COLE CO. R-V",604,24,,,24,,,,,,,,1.0307153164296,,,,,
"2899",2016,"JEFFERSON CITY",8762,2731,868,364,969,244,39,,247,,,2.38686141285922,0.674707046149795,0.240008123351867,,1.22220352905084,,
"2900",2016,"PILOT GROVE C-4",265,33,,,33,,,,,,,,1.03114044132811,,,,,
"2901",2016,"BOONVILLE R-I",1542,474,78,,331,41,,,24,,,1.98261400030502,0.957435801613125,,,0.743508243647651,,
"2902",2016,"CRAWFORD CO. R-I",913,159,,,143,16,,,,,,,1.03745201784417,,,,,
"2903",2016,"CRAWFORD CO. R-II",1497,439,,,426,7,6,,,,,,1.05242485492092,0.314917649034777,,,,
"2904",2016,"STEELVILLE R-III",910,53,,,47,6,,,,,,,1.02827763496144,,,,,
"2905",2016,"EVERTON R-III",164,6,,,6,,,,,,,,1.05130361648444,,,,,
"2906",2016,"GREENFIELD R-IV",419,37,,,30,7,,,,,,,1.09397221310579,,,,,
"2907",2016,"DALLAS CO. R-I",1636,436,,,401,35,,,,,,,1.05407399599452,,,,,
"2908",2016,"NORTH DAVIESS R-III",82,55,,,55,,,,,,,,1.0250102501025,,,,,
"2909",2016,"GALLATIN R-V",581,78,,,78,,,,,,,,1.04123281965848,,,,,
"2910",2016,"TRI-COUNTY R-VII",179,6,,,6,,,,,,,,1.05920982946722,,,,,
"2911",2016,"MAYSVILLE R-I",576,8,,,8,,,,,,,,1.03412616339193,,,,,
"2912",2016,"SALEM R-80",1329,391,,,368,7,,,16,,,,1.02960739011,,,1.23627541125474,,
"2913",2016,"GREEN FOREST R-II",192,7,,,7,,,,,,,,1.01584721657863,,,,,
"2914",2016,"NORTH WOOD R-IV",212,8,,,8,,,,,,,,1.02912421529279,,,,,
"2915",2016,"AVA R-I",1265,298,,,292,,,,6,,,,1.01351445160538,,,2.54863647948348,,
"2916",2016,"MALDEN R-I",970,805,377,39,376,7,,,6,,,1.71059313583384,0.72793206474224,,,0.361816317915938,,
"2917",2016,"CAMPBELL R-II",591,109,,,109,,,,,,,,1.0404744563521,,,,,
"2918",2016,"HOLCOMB R-III",495,50,,,50,,,,,,,,1.15928587989798,,,,,
"2919",2016,"CLARKTON C-4",317,51,13,,38,,,,,,,3.10856049736968,1.06396978325816,,,,,
"2920",2016,"SENATH-HORNERSVILLE C-8",786,209,,,123,35,51,,,,,,1.25100258355787,0.670566470887554,,,,
"2921",2016,"KENNETT 39",1931,331,145,15,164,7,,,,,,1.76804566861962,0.812417540807353,,,,,
